Date,Price
20180524,1425
20180525,1425
20180528,1425
20180529,1425
20180530,1425
20180531,1425
20180601,1425
20180604,1425
20180605,1425
20180606,1425
20180607,1415
20180608,1415
20180611,1415
20180612,1415
20180613,1415
20180614,1415
20180615,1415
20180619,1415
20180620,1415
20180621,1395
20180622,1395
20180625,1395
20180626,1395
20180627,1415
20180628,1415
20180629,1415
20180702,1415
20180703,1415
20180704,1415
20180705,1395
20180706,1395
20180709,1395
20180710,1395
20180711,1395
20180712,1395
20180713,1385
20180716,1375
20180717,1355
20180718,1355
20180719,1355
20180720,1355
20180723,1355
20180724,1355
20180725,1355
20180726,1355
20180727,1355
20180730,1355
20180731,1355
20180801,1355
20180802,1355
20180803,1355
20180806,1355
20180807,1375
20180808,1375
20180809,1375
20180810,1375
20180813,1365
20180814,1365
20180815,1355
20180816,1355
20180817,1355
20180820,1355
20180821,1355
20180822,1335
20180823,1335
20180824,1335
20180827,1335
20180828,1335
20180829,1315
20180830,1315
20180831,1315
20180903,1315
20180904,1315
20180905,1315
20180906,1315
20180907,1305
20180910,1305
20180911,1305
20180912,1295
20180913,1295
20180914,1305
20180917,1305
20180918,1305
20180919,1305
20180920,1315
20180921,1315
20180925,1315
20180926,1315
20180927,1315
20180928,1315
20181008,1315
20181009,1315
20181010,1315
20181011,1315
20181012,1315
20181015,1315
20181016,1295
20181017,1295
20181018,1295
20181019,1295
20181022,1295
20181023,1305
20181024,1305
20181025,1305
20181026,1285
20181029,1285
20181030,1285
20181031,1285
20181101,1285
20181102,1285
20181105,1285
20181106,1285
20181107,1285
20181108,1285
20181109,1285
20181112,1285
20181113,1285
20181114,1285
20181115,1275
20181116,1275
20181119,1275
20181120,1275
20181121,1275
20181122,1275
20181123,1275
20181126,1275
20181127,1275
20181128,1275
20181129,1275
20181130,1275
20181203,1275
20181204,1265
20181205,1265
20181206,1265
20181207,1265
20181210,1265
20181211,1265
20181212,1255
20181213,1255
20181214,1255
20181217,1255
20181218,1245
20181219,1245
20181220,1245
20181221,1245
20181224,1245
20181225,1245
20181226,1225
20181227,1225
20181228,1205
20190102,1205
20190103,1205
20190104,1205
20190107,1205
20190108,1185
20190109,1185
20190110,1185
20190111,1185
20190114,1185
20190115,1185
20190116,1205
20190117,1205
20190118,1205
20190121,1205
20190122,1205
20190123,1205
20190124,1205
20190125,1205
20190128,1205
20190129,1205
20190130,1175
20190131,1175
20190201,1175
20190211,1175
20190212,1175
20190213,1175
20190214,1175
20190215,1175
20190218,1175
20190219,1175
20190220,1175
20190221,1155
20190222,1155
20190225,1155
20190226,1155
20190227,1155
20190228,1155
20190301,1155
20190304,1155
20190305,1155
20190306,1165
20190307,1175
20190308,1175
20190311,1175
20190312,1195
20190313,1195
20190314,1225
20190315,1225
20190318,1225
20190319,1225
20190320,1225
20190321,1205
20190322,1205
20190325,1205
20190326,1205
20190327,1205
20190328,1205
20190329,1205
20190401,1195
20190402,1195
20190403,1185
20190404,1185
20190408,1185
20190409,1185
20190410,1175
20190411,1175
20190412,1175
20190415,1175
20190416,1175
20190417,1175
20190418,1175
20190419,1175
20190422,1175
20190423,1175
20190424,1175
20190425,1175
20190426,1175
20190428,1175
20190429,1175
20190430,1165
20190506,1165
20190507,1165
20190508,1155
20190509,1155
20190510,1155
20190513,1155
20190514,1145
20190515,1145
20190516,1145
20190517,1145
20190520,1135
20190521,1135
20190522,1135
20190523,1135
20190524,1135
20190527,1135
20190528,1135
20190529,1135
20190530,1135
20190531,1115
20190603,1115
20190604,1115
20190605,1115
20190606,1115
20190610,1115
20190611,1115
20190612,1115
20190613,1115
20190614,1115
20190617,1115
20190618,1115
20190619,1115
20190620,1145
20190621,1145
20190624,1145
20190625,1145
20190626,1145
20190627,1145
20190628,1155
20190701,1155
20190702,1155
20190703,1135
20190704,1135
20190705,1135
20190708,1135
20190709,1135
20190710,1135
20190711,1135
20190712,1165
20190715,1165
20190716,1195
20190717,1195
20190718,1195
20190719,1195
20190722,1195
20190723,1175
20190724,1175
20190725,1175
20190726,1175
20190729,1155
20190730,1145
20190731,1145
20190801,1145
20190802,1145
20190805,1135
20190806,1135
20190807,1135
20190808,1135
20190809,1135
20190812,1135
20190813,1115
20190814,1115
20190815,1115
20190816,1115
20190819,1115
20190820,1105
20190821,1105
20190822,1095
20190823,1095
20190826,1095
20190827,1085
20190828,1085
20190829,1085
20190830,1085
20190902,1085
20190903,1065
20190904,1065
20190905,1065
20190906,1065
20190909,1065
20190910,1065
20190911,1075
20190912,1075
20190916,1075
20190917,1075
20190918,1075
20190919,1075
20190920,1075
20190923,1075
20190924,1055
20190925,1055
20190926,1055
20190927,1055
20191008,1055
20191009,1055
20191010,1045
20191011,1045
20191014,1055
20191015,1065
20191016,1065
20191017,1065
20191018,1065
20191021,1065
20191022,1045
20191023,1045
20191024,1045
20191025,1045
20191028,1045
20191029,1045
20191030,1045
20191031,1035
20191101,1035
20191104,1045
20191105,1045
20191106,1055
20191107,1055
20191108,1055
20191111,1055
20191112,1055
20191113,1055
20191114,1055
20191115,1055
20191118,1055
20191119,1055
20191120,1055
20191121,1055
20191122,1055
20191125,1055
20191126,1055
20191127,1055
20191128,1055
20191129,1055
20191202,1055
20191203,1055
20191204,1045
20191205,1045
20191206,1045
20191209,1045
20191210,1045
20191211,1045
20191212,1045
20191213,1045
20191216,1055
20191217,1065
20191218,1065
20191219,1065
20191220,1065
20191223,1065
20191224,1075
20191225,1075
20191226,1075
20191227,1075
20191230,1075
20191231,1085
20200102,1085
20200103,1095
20200106,1095
20200107,1075
20200108,1075
20200109,1075
20200110,1075
20200113,1075
20200114,1095
20200115,1095
20200116,1095
20200117,1095
20200119,1095
20200120,1095
20200121,1095
20200203,1095
20200204,1095
20200205,1095
20200206,1095
20200207,1125
20200210,1155
20200211,1155
20200212,1155
20200213,1155
20200214,1155
20200217,1155
20200218,1125
20200219,1125
20200220,1125
20200221,1125
20200224,1125
20200225,1105
20200226,1105
20200227,1105
20200228,1105
20200302,1105
20200303,1085
20200304,1085
20200305,1065
20200306,1065
20200309,1055
20200310,1055
20200311,1055
20200312,1055
20200313,1055
20200316,1055
20200317,1055
20200318,1045
20200319,1045
20200320,1045
20200323,1045
20200324,1025
20200325,1025
20200326,1015
20200327,1015
20200330,1015
20200331,1015
20200401,1015
20200402,1015
20200403,1015
20200407,1015
20200408,1015
20200409,1005
20200410,1005
20200413,1005
20200414,995
20200415,995
20200416,995
20200417,995
20200420,995
20200421,1005
20200422,1005
20200423,1005
20200424,1005
20200426,995
20200427,985
20200428,985
20200429,985
20200430,995
20200506,995
20200507,995
20200508,995
20200511,995
20200512,1005
20200513,1005
20200514,1005
20200515,1005
20200518,995
20200519,985
20200520,985
20200521,985
20200522,985
20200525,985
20200526,995
20200527,995
20200528,995
20200529,995
20200601,1005
20200602,1005
20200603,1005
20200604,1005
20200605,1005
20200608,1005
20200609,1005
20200610,1005
20200611,1005
20200612,995
20200615,995
20200616,985
20200617,985
20200618,1005
20200619,1005
20200622,1025
20200623,1025
20200624,1025
20200628,1025
20200629,1025
20200630,1025
20200701,1025
20200702,1025
20200703,1025
20200706,1025
20200707,1025
20200708,1025
20200709,1025
20200710,1035
20200713,1035
20200714,1025
20200715,1025
20200716,1025
20200717,1025
20200720,1025
20200721,1015
20200722,1015
20200723,1015
20200724,1015
20200727,1015
20200728,1015
20200729,1015
20200730,1005
20200731,1005
20200803,1005
20200804,1005
20200805,1005
20200806,1005
20200807,1005
20200810,1015
20200811,1015
20200812,1015
20200813,1015
20200814,1015
20200817,1015
20200818,1015
20200819,1015
20200820,1015
20200821,1015
20200824,1025
20200825,1025
20200826,1025
20200827,1025
20200828,1025
20200831,1035
20200901,1035
20200902,1035
20200903,1045
20200904,1045
20200907,1075
20200908,1085
20200909,1085
20200910,1085
20200911,1085
20200914,1085
20200915,1085
20200916,1085
20200917,1085
20200918,1085
20200921,1095
20200922,1095
20200923,1095
20200924,1095
20200925,1105
20200927,1105
20200928,1105
20200929,1105
20201012,1115
20201013,1115
20201014,1115
20201015,1115
20201016,1115
20201019,1115
20201020,1115
20201021,1115
20201022,1115
20201023,1115
20201026,1125
20201027,1125
20201028,1125
20201029,1125
20201030,1125
20201102,1125
20201103,1125
20201104,1125
20201105,1135
20201106,1135
20201109,1135
20201110,1145
20201111,1145
20201112,1145
20201113,1145
20201116,1145
20201117,1145
20201118,1155
20201119,1155
20201120,1155
20201123,1165
20201124,1165
20201125,1165
20201126,1165
20201127,1195
20201130,1195
20201201,1195
20201202,1225
20201203,1225
20201204,1225
20201207,1225
20201208,1255
20201209,1285
20201210,1285
20201211,1285
20201214,1285
20201215,1285
20201216,1285
20201217,1315
20201218,1315
20201221,1335
20201222,1335
20201223,1335
20201224,1335
20201225,1335
20201228,1335
20201229,1365
20201230,1365
20201231,1365
20210104,1365
20210105,1365
20210106,1365
20210107,1365
20210108,1365
20210111,1395
20210112,1395
20210113,1395
20210114,1425
20210115,1425
20210118,1455
20210119,1455
20210120,1455
20210121,1455
20210122,1455
20210125,1435
20210126,1435
20210127,1415
20210128,1415
20210129,1415
20210201,1415
20210202,1415
20210203,1395
20210204,1395
20210205,1395
20210222,1395
20210223,1395
20210224,1395
20210225,1415
20210226,1415
20210301,1415
20210302,1455
20210303,1485
20210304,1485
20210305,1485
20210308,1515
20210309,1515
20210310,1535
20210311,1535
20210312,1535
20210315,1535
20210316,1495
20210317,1495
20210318,1495
20210319,1495
20210322,1485
20210323,1465
20210324,1465
20210325,1465
20210326,1465
20210329,1465
20210330,1465
20210331,1455
20210401,1455
20210402,1445
20210406,1445
20210407,1435
20210408,1435
20210409,1435
20210412,1435
20210413,1415
20210414,1395
20210415,1395
20210416,1395
20210419,1405
20210420,1405
20210421,1415
20210422,1415
20210423,1445
20210425,1445
20210426,1445
20210427,1455
20210428,1455
20210429,1485
20210430,1525
20210506,1535
20210507,1535
20210510,1545
20210511,1575
20210512,1605
20210513,1645
20210514,1655
20210517,1685
20210518,1685
20210519,1725
20210520,1725
20210521,1735
20210524,1735
20210525,1715
20210526,1695
20210527,1695
20210528,1705
20210531,1715
20210601,1755
20210602,1755
20210603,1785
20210604,1825
20210607,1825
20210608,1865
20210609,1865
20210610,1865
20210611,1865
20210615,1865
20210616,1865
20210617,1865
20210618,1865
20210621,1865
20210622,1845
